Date,Month,Year,Vessel ,Hold_Capacity_tons,Hold_Capacity_kg,Location,No_Fishers,Gear,LAT,LON,Dist_coast,Chita_kg,Total_kg,Percent_Chita,Percent_Chita _actual
3/16/2001,3,2001,CHALANA ,0.5,453.6,HUACHO,2,CORTINA/AGALLERA,-11.0710,-77.3645,0.49,15,35,43,0.428571429
3/16/2001,3,2001,PERSONA,0.0,0.0,CHIMBOTE,18,CHINCHORRO,-9.0425,-78.3512,0,8,143,6,0.055944056
3/16/2001,3,2001,PERSONA,0.0,0.0,HUACHO,3,CORTINA/AGALLERA,-11.0710,-77.3645,0.32,2,13,16,0.153846154
3/16/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,4,10,40,0.4
3/16/2001,3,2001,BOTE,2.0,1814.4,SALAVERRY,3,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,71,149,48,0.476510067
3/16/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,2,5,40,0.4
3/16/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,8,14,58,0.571428571
3/16/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,8,27,30,0.296296296
3/16/2001,3,2001,LANCHA,12.0,10886.2,PIMENTEL,8,CERCO ,-6.5000,-79.5600,1.75,35,131,27,0.267175573
3/16/2001,3,2001,BOTE,1.5,1360.8,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,1.32,68,241,29,0.282157676
3/16/2001,3,2001,BOTE,3.5,3175.1,SALAVERRY,5,CORTINA/AGALLERA,-8.1300,-78.5855,0.67,162,162,100,1
3/16/2001,3,2001,BOTE,2.0,1814.4,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.88,79,215,37,0.36744186
3/16/2001,3,2001,BOTE,1.5,1360.8,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,1.1,35,247,15,0.141700405
3/16/2001,3,2001,BOTE,2.0,1814.4,HUACHO,3,CORTINA/TRASMALLO ,-11.0710,-77.3645,0.32,2,13,16,0.153846154
3/16/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,7,40,18,0.175
3/16/2001,3,2001,BOTE,2.0,1814.4,CHIMBOTE,3,PINTA ,-9.0425,-78.3512,6.68,90,90,100,1
3/16/2001,3,2001,CHALANA ,0.5,453.6,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,8,27,30,0.296296296
3/17/2001,3,2001,BOTE,3.0,2721.6,PIMENTEL,4,CORTINA/AGALLERA,-6.5000,-79.5600,0.02,25,30,84,0.833333333
3/17/2001,3,2001,CHALANA ,0.5,453.6,HUACHO,2,CORTINA/AGALLERA,-11.0710,-77.3645,0.16,10,60,17,0.166666667
3/17/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,2,20,10,0.1
3/17/2001,3,2001,LANCHA,12.0,10886.2,PIMENTEL,8,CORTINA/AGALLERA,-6.5000,-79.5600,1.45,8,27,30,0.296296296
3/17/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,2,16,13,0.125
3/17/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,6,13,47,0.461538462
3/17/2001,3,2001,NO DEFINIDO ,1.0,907.2,HUACHO,2,CORTINA/AGALLERA,-11.0710,-77.3645,0.05,5,66,8,0.075757576
3/17/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,26,45,58,0.577777778
3/17/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,5,18,28,0.277777778
3/17/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,20,26,77,0.769230769
3/17/2001,3,2001,CHALANA ,4.0,3628.7,SAN JOSE,2,CORTINA/AGALLERA,-6.4600,-79.5810,0.99,20,74,28,0.27027027
3/17/2001,3,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,5,CORTINA/AGALLERA,-6.5000,-79.5600,0.75,60,70,86,0.857142857
3/17/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,6,18,34,0.333333333
3/17/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,2,8,25,0.25
3/17/2001,3,2001,PERSONA,0.0,0.0,CHIMBOTE,15,CHINCHORRO,-9.0425,-78.3512,0,100,600,17,0.166666667
3/17/2001,3,2001,PERSONA,0.0,0.0,CHIMBOTE,18,CHINCHORRO,-9.0425,-78.3512,0,50,500,10,0.1
3/17/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,6,16,38,0.375
3/17/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,16,32,50,0.5
3/17/2001,3,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,11,14,79,0.785714286
3/17/2001,3,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,10,20,50,0.5
3/19/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,6,14,43,0.428571429
3/19/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,7,21,34,0.333333333
3/19/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,6,19,32,0.315789474
3/19/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,4,10,40,0.4
3/19/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,1,3,34,0.333333333
3/19/2001,3,2001,BOTE,2.0,1814.4,CALLAO,2,CORTINA/AGALLERA,-12.0315,-77.0845,0.13,1,3,34,0.333333333
3/19/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,1,17,6,0.058823529
3/19/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,35,39,90,0.897435897
3/19/2001,3,2001,BOTE,3.0,2721.6,PARACHIQUE,8,OTROS ,-5.4520,-80.5138,2.62,24,294,9,0.081632653
3/19/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,4,12,34,0.333333333
3/19/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,8,16,50,0.5
3/19/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,7,12,59,0.583333333
3/19/2001,3,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,16,20,80,0.8
3/19/2001,3,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,10,12,84,0.833333333
3/19/2001,3,2001,CHALANA ,0.5,453.6,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,8,8,100,1
3/20/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,4,14,29,0.285714286
3/20/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,4,10,40,0.4
3/20/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,5,15,34,0.333333333
3/20/2001,3,2001,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,13,PINTA ,-6.5000,-79.5600,1.45,1,36,3,0.027777778
3/20/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,1,10,10,0.1
3/20/2001,3,2001,BOTE,2.5,2268.0,MORRO SAMA,2,CORTINA/AGALLERA,-17.5900,-70.5246,0.88,5,61,9,0.081967213
3/20/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,42,57,74,0.736842105
3/20/2001,3,2001,BOTE,2.3,2086.5,CALLAO,2,CORTINA/AGALLERA,-12.0315,-77.0845,0.25,2,19,11,0.105263158
3/20/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,1,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,5,11,46,0.454545455
3/20/2001,3,2001,PERSONA,0.0,0.0,CHIMBOTE,17,CHINCHORRO,-9.0425,-78.3512,0,15,180,9,0.083333333
3/20/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,5,23,22,0.217391304
3/20/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,6,16,38,0.375
3/20/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,12,22,55,0.545454545
3/20/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,4,22,19,0.181818182
3/20/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,1,9,12,0.111111111
3/20/2001,3,2001,CHALANA ,0.5,453.6,HUACHO,2,CORTINA/TRASMALLO ,-11.0710,-77.3645,0.16,25,33,76,0.757575758
3/20/2001,3,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,10,10,100,1
3/20/2001,3,2001,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,5.04,5,30,17,0.166666667
3/21/2001,3,2001,CABALLITO DE TOTORA ,0.1,90.7,SANTA ROSA,3,CORTINA/AGALLERA,-6.5300,-79.5500,1.45,2,18,12,0.111111111
3/21/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,6,9,67,0.666666667
3/21/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,2,79,3,0.025316456
3/21/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,86,102,85,0.843137255
3/21/2001,3,2001,NO DEFINIDO ,1.0,907.2,HUACHO,2,CORTINA/TRASMALLO ,-11.0710,-77.3645,0.05,5,20,25,0.25
3/21/2001,3,2001,BOTE,2.5,2268.0,CHIMBOTE,3,CORTINA/AGALLERA,-9.0425,-78.3512,0.12,4,85,5,0.047058824
3/21/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,8,18,45,0.444444444
3/21/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,16,21,77,0.761904762
3/21/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,6,16,38,0.375
3/21/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,4,12,34,0.333333333
3/21/2001,3,2001,BOTE,3.0,2721.6,SAN ANDRES,5,ARPON,-13.4348,-76.1310,9.56,20,103,20,0.194174757
3/21/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,8,19,43,0.421052632
3/21/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,4,15,27,0.266666667
3/21/2001,3,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,15,15,100,1
3/21/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,78,92,85,0.847826087
3/21/2001,3,2001,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,1,4,25,0.25
3/21/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,22,37,60,0.594594595
3/21/2001,3,2001,NO DEFINIDO ,0.5,453.6,HUACHO,2,CORTINA/AGALLERA,-11.0710,-77.3645,0.17,3,36,9,0.083333333
3/22/2001,3,2001,BOTE,1.5,1360.8,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,100,287,35,0.348432056
3/22/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,6,34,18,0.176470588
3/22/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,2,9,23,0.222222222
3/22/2001,3,2001,BOTE,2.0,1814.4,HUACHO,3,CORTINA/TRASMALLO ,-11.0710,-77.3645,0.32,3,12,25,0.25
3/22/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,6,16,38,0.375
3/22/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,6,18,34,0.333333333
3/22/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,16,28,58,0.571428571
3/22/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,6,19,32,0.315789474
3/22/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,28,42,67,0.666666667
3/22/2001,3,2001,BOTE,2.0,1814.4,CHIMBOTE,3,CORTINA/AGALLERA,-9.0425,-78.3512,0.59,10,283,4,0.035335689
3/22/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,8,12,67,0.666666667
3/22/2001,3,2001,PERSONA,0.0,0.0,HUACHO,5,CORTINA/AGALLERA,-11.0710,-77.3645,0.32,6,18,34,0.333333333
3/22/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,10,20,50,0.5
3/22/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,7,23,31,0.304347826
3/22/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,10,19,53,0.526315789
3/22/2001,3,2001,BOTE,3.0,2721.6,PTO RICO,4,TRINCHE ,-6.1500,-80.3000,1.05,10,188,6,0.053191489
3/22/2001,3,2001,BOTE,3.0,2721.6,PTO RICO,3,TRINCHE ,-6.1500,-80.3000,1.05,15,260,6,0.057692308
3/22/2001,3,2001,CHALANA ,0.5,453.6,CALLAO,2,PINTA ,-12.0315,-77.0845,2.55,19,21,91,0.904761905
3/22/2001,3,2001,NO DEFINIDO ,3.0,2721.6,PTO RICO,4,TRINCHE ,-6.1500,-80.3000,1.05,10,220,5,0.045454545
3/23/2001,3,2001,NO DEFINIDO ,1.0,907.2,HUACHO,2,CORTINA/TRASMALLO ,-11.0710,-77.3645,0.05,35,67,53,0.52238806
3/23/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,1,15,7,0.066666667
3/23/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,23,31,75,0.741935484
3/23/2001,3,2001,BOTE,2.0,1814.4,CHIMBOTE,3,CORTINA/AGALLERA,-9.0425,-78.3512,0.59,60,363,17,0.165289256
3/23/2001,3,2001,BOTE,1.5,1360.8,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,1.86,75,151,50,0.496688742
3/23/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,6,23,27,0.260869565
3/23/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,12,17,71,0.705882353
3/23/2001,3,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,6,21,29,0.285714286
3/23/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,10,22,46,0.454545455
3/23/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,98,111,89,0.882882883
3/23/2001,3,2001,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,2.55,5,15,34,0.333333333
3/23/2001,3,2001,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,5.04,8,38,22,0.210526316
3/23/2001,3,2001,BOTE,3.0,2721.6,PARACHIQUE,5,OTROS ,-5.4520,-80.5138,1.19,50,255,20,0.196078431
3/23/2001,3,2001,BOTE,5.0,4535.9,PARACHIQUE,5,OTROS ,-5.4520,-80.5138,1.19,85,205,42,0.414634146
3/24/2001,3,2001,BOTE,2.5,2268.0,MORRO SAMA,2,CORTINA/AGALLERA,-17.5900,-70.5246,0.19,4,23,18,0.173913043
3/24/2001,3,2001,BOTE,4.0,3628.7,SAN JOSE,4,CORTINA/AGALLERA,-6.4600,-79.5810,1.62,120,140,86,0.857142857
3/24/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,4,21,20,0.19047619
3/24/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,12,15,80,0.8
3/24/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,17,25,68,0.68
3/24/2001,3,2001,PERSONA,0.0,0.0,HUACHO,5,CORTINA/AGALLERA,-11.0710,-77.3645,0.29,2,116,2,0.017241379
3/24/2001,3,2001,BOTE,2.0,1814.4,SALAVERRY,3,CORTINA/AGALLERA,-8.1300,-78.5855,1.86,270,322,84,0.838509317
3/24/2001,3,2001,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,13,13,100,1
3/24/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,123,136,91,0.904411765
3/24/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,10,16,63,0.625
3/24/2001,3,2001,BOTE,2.0,1814.4,HUACHO,2,CORTINA/AGALLERA,-11.0710,-77.3645,0,8,42,20,0.19047619
3/24/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,3,13,24,0.230769231
3/24/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,16,23,70,0.695652174
3/24/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,8,19,43,0.421052632
3/24/2001,3,2001,BOTE,2.5,2268.0,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,1.33,2,15,14,0.133333333
3/24/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,4,14,29,0.285714286
3/26/2001,3,2001,BOTE,2.5,2268.0,CHIMBOTE,3,PINTA ,-9.0425,-78.3512,6.68,7,277,3,0.025270758
3/26/2001,3,2001,CHALANA ,0.5,453.6,HUACHO,2,CORTINA/TRASMALLO ,-11.0710,-77.3645,0.05,120,140,86,0.857142857
3/26/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,4,10,40,0.4
3/26/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,16,19,85,0.842105263
3/26/2001,3,2001,BOTE,3.0,2721.6,SAN ANDRES,4,ARPON,-13.4348,-76.1310,9.69,4,68,6,0.058823529
3/26/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,22,48,46,0.458333333
3/26/2001,3,2001,PERSONA,0.0,0.0,HUACHO,2,PINTA ,-11.0710,-77.3645,0.03,4,12,34,0.333333333
3/26/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,2,19,11,0.105263158
3/26/2001,3,2001,BOTE,3.0,2721.6,PARACHIQUE,5,OTROS ,-5.4520,-80.5138,4.1,20,161,13,0.124223602
3/26/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,26,28,93,0.928571429
3/26/2001,3,2001,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,5.04,5,30,17,0.166666667
3/27/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,4,7,58,0.571428571
3/27/2001,3,2001,BOTE,1.8,1642.0,SALAVERRY,3,CORTINA/AGALLERA,-8.1300,-78.5855,0.66,150,196,77,0.765306122
3/27/2001,3,2001,PERSONA,0.0,0.0,HUACHO,2,PINTA ,-11.0710,-77.3645,0.39,2,10,20,0.2
3/27/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,32,48,67,0.666666667
3/27/2001,3,2001,BOTE,2.0,1814.4,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.66,130,353,37,0.368271955
3/27/2001,3,2001,BOTE,2.0,1814.4,CALLAO,2,CORTINA/AGALLERA,-12.0315,-77.0845,2.67,28,53,53,0.528301887
3/27/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,3,5,60,0.6
3/27/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,1,7,15,0.142857143
3/28/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,2,94,3,0.021276596
3/28/2001,3,2001,BOTE,2.0,1814.4,SAN ANDRES,3,CORTINA/AGALLERA,-13.4348,-76.1310,0.49,6,47,13,0.127659574
3/28/2001,3,2001,BOTE,2.0,1814.4,HUACHO,2,CORTINA/TRASMALLO ,-11.0710,-77.3645,0.49,1,3,34,0.333333333
3/28/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,6,184,4,0.032608696
3/28/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,16,81,20,0.197530864
3/28/2001,3,2001,BOTE,2.3,2086.5,CALLAO,2,CORTINA/AGALLERA,-12.0315,-77.0845,2.84,3,53,6,0.056603774
3/28/2001,3,2001,BOTE,3.0,2721.6,PARACHIQUE,5,OTROS ,-5.4520,-80.5138,4.1,8,363,3,0.022038567
3/29/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.59,10,14,72,0.714285714
3/29/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,2,27,8,0.074074074
3/29/2001,3,2001,PERSONA,0.0,0.0,HUACHO,2,PINTA ,-11.0710,-77.3645,0.12,1,11,10,0.090909091
3/29/2001,3,2001,BOTE,1.5,1360.8,SALAVERRY,3,CORTINA/AGALLERA,-8.1300,-78.5855,0.67,26,134,20,0.194029851
3/29/2001,3,2001,BOTE,2.0,1814.4,HUACHO,2,CORTINA/AGALLERA,-11.0710,-77.3645,0.03,3,94,4,0.031914894
3/29/2001,3,2001,BOTE,4.0,3628.7,CALLAO,7,CERCO ,-12.0315,-77.0845,2.84,25,260,10,0.096153846
3/30/2001,3,2001,CHALANA ,4.0,3628.7,PIMENTEL,5,CORTINA/AGALLERA,-6.5000,-79.5600,8.81,21,593,4,0.035413153
3/30/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,3,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,19,320,6,0.059375
3/30/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,3,28,11,0.107142857
3/30/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,2,18,12,0.111111111
3/30/2001,3,2001,BOTE,2.0,1814.4,SAN ANDRES,4,PINTA ,-13.4348,-76.1310,4.41,20,50,40,0.4
3/31/2001,3,2001,LANCHA,10.0,9071.9,SANTA ROSA,10,CERCO ,-6.5300,-79.5500,1.49,500,608,83,0.822368421
3/31/2001,3,2001,LANCHA,10.0,9071.9,SAN JOSE,8,CERCO ,-6.4600,-79.5810,0.81,2160,2160,100,1
3/31/2001,3,2001,BOTE,2.0,1814.4,CALLAO,2,CORTINA/AGALLERA,-12.0315,-77.0845,2.67,5,8,63,0.625
3/31/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,7,9,78,0.777777778
3/31/2001,3,2001,NO DEFINIDO ,0.5,453.6,HUACHO,2,CORTINA/TRASMALLO ,-11.0710,-77.3645,0.16,10,45,23,0.222222222
3/31/2001,3,2001,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,1,10,10,0.1
3/31/2001,3,2001,BOTE,1.0,907.2,CALLAO,2,CORTINA/AGALLERA,-12.0315,-77.0845,2.84,30,80,38,0.375
4/2/2001,4,2001,LANCHA,10.0,9071.9,SANTA ROSA,8,CERCO ,-6.5300,-79.5500,0.99,2250,2613,87,0.861079219
4/2/2001,4,2001,LANCHA,25.0,22679.6,SAN JOSE,10,CERCO ,-6.4600,-79.5810,1.41,810,810,100,1
